"site","block","plot","plant_code","species","div","c_i","flood","canopy_openness","experiment_final_intermediate","nlvs_per_ind","wilmer_herb_total","alat","plot_richness","dif","divf","plant","final_div","pdiv","precip","temp","pres","finalf"
"Ecuador","none","Plot 10","Planta#118","pequenia",2,"clone","flood",NA,"final",14,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#118",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#118","pequenia",2,"clone","flood",NA,"final",14,20,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#118",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#118","pequenia",2,"clone","flood",NA,"final",14,48,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#118",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#117","pequenia",2,"clone","flood",NA,"final",5,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#117",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#117","pequenia",2,"clone","flood",NA,"final",5,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#117",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#117","pequenia",2,"clone","flood",NA,"final",5,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#117",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#117","pequenia",2,"clone","flood",NA,"final",5,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#117",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#117","pequenia",2,"clone","flood",NA,"final",5,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#117",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,16,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,28,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,3,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,55,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,1,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,6,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,8,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,14,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,2,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,50,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,40,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,2,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,38,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,12,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,35,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,30,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,45,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#115","pequenia",2,"clone","flood",NA,"final",25,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#115",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 10","Planta#111","schupii",2,"clone","flood",NA,"final",3,50,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#111",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#111","schupii",2,"clone","flood",NA,"final",3,20,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#111",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 10","Planta#111","schupii",2,"clone","flood",NA,"final",3,0,NA,NA,NA,"medium","Ecuador_Plot 10_Planta#111",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,6,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,55,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,40,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,10,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,8,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,50,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,12,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#132","escabrosa",2,"ind","flood",NA,"final",13,2,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#132",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#131","escabrosa",2,"ind","flood",NA,"final",2,4,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#131",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#131","escabrosa",2,"ind","flood",NA,"final",2,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#131",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#130","escabrosa",2,"ind","flood",NA,"final",4,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#130",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#130","escabrosa",2,"ind","flood",NA,"final",4,14,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#130",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#130","escabrosa",2,"ind","flood",NA,"final",4,6,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#130",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#130","escabrosa",2,"ind","flood",NA,"final",4,1,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#130",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#129","escabrosa",2,"ind","flood",NA,"final",6,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#129",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#129","escabrosa",2,"ind","flood",NA,"final",6,4,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#129",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#129","escabrosa",2,"ind","flood",NA,"final",6,6,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#129",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#129","escabrosa",2,"ind","flood",NA,"final",6,8,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#129",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#129","escabrosa",2,"ind","flood",NA,"final",6,25,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#129",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#129","escabrosa",2,"ind","flood",NA,"final",6,30,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#129",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#128","escabrosa",2,"ind","flood",NA,"final",7,70,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#128",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#128","escabrosa",2,"ind","flood",NA,"final",7,40,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#128",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#128","escabrosa",2,"ind","flood",NA,"final",7,50,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#128",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#128","escabrosa",2,"ind","flood",NA,"final",7,20,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#128",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#128","escabrosa",2,"ind","flood",NA,"final",7,14,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#128",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#128","escabrosa",2,"ind","flood",NA,"final",7,25,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#128",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#128","escabrosa",2,"ind","flood",NA,"final",7,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#128",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#127","escabrosa",2,"ind","flood",NA,"final",6,8,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#127",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#127","escabrosa",2,"ind","flood",NA,"final",6,50,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#127",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#127","escabrosa",2,"ind","flood",NA,"final",6,50,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#127",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#127","escabrosa",2,"ind","flood",NA,"final",6,30,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#127",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#127","escabrosa",2,"ind","flood",NA,"final",6,25,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#127",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#127","escabrosa",2,"ind","flood",NA,"final",6,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#127",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#125","kelleii",2,"ind","flood",NA,"final",4,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#125",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#125","kelleii",2,"ind","flood",NA,"final",4,10,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#125",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#125","kelleii",2,"ind","flood",NA,"final",4,14,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#125",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#125","kelleii",2,"ind","flood",NA,"final",4,18,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#125",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#124","kelleii",2,"ind","flood",NA,"final",2,35,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#124",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#124","kelleii",2,"ind","flood",NA,"final",2,25,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#124",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#123","kelleii",2,"ind","flood",NA,"final",2,50,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#123",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#123","kelleii",2,"ind","flood",NA,"final",2,20,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#123",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#122","kelleii",2,"ind","flood",NA,"final",9,50,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#122",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#122","kelleii",2,"ind","flood",NA,"final",9,60,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#122",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#122","kelleii",2,"ind","flood",NA,"final",9,25,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#122",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#122","kelleii",2,"ind","flood",NA,"final",9,30,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#122",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#122","kelleii",2,"ind","flood",NA,"final",9,14,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#122",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#122","kelleii",2,"ind","flood",NA,"final",9,10,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#122",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 11","Planta#122","kelleii",2,"ind","flood",NA,"final",9,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#122",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#122","kelleii",2,"ind","flood",NA,"final",9,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#122",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 11","Planta#122","kelleii",2,"ind","flood",NA,"final",9,0,NA,NA,NA,"medium","Ecuador_Plot 11_Planta#122",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 12","Planta#144","hispidum",2,"ind","flood",NA,"final",7,0,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#144",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 12","Planta#144","hispidum",2,"ind","flood",NA,"final",7,0,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#144",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 12","Planta#144","hispidum",2,"ind","flood",NA,"final",7,12,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#144",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#144","hispidum",2,"ind","flood",NA,"final",7,10,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#144",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#144","hispidum",2,"ind","flood",NA,"final",7,13,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#144",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#144","hispidum",2,"ind","flood",NA,"final",7,4,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#144",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#144","hispidum",2,"ind","flood",NA,"final",7,35,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#144",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#143","hispidum",2,"ind","flood",NA,"final",7,3,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#143",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#143","hispidum",2,"ind","flood",NA,"final",7,4,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#143",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#143","hispidum",2,"ind","flood",NA,"final",7,50,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#143",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#143","hispidum",2,"ind","flood",NA,"final",7,40,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#143",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#143","hispidum",2,"ind","flood",NA,"final",7,27,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#143",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#143","hispidum",2,"ind","flood",NA,"final",7,0,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#143",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 12","Planta#143","hispidum",2,"ind","flood",NA,"final",7,70,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#143",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#142","hispidum",2,"ind","flood",NA,"final",4,80,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#142",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#142","hispidum",2,"ind","flood",NA,"final",4,50,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#142",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#142","hispidum",2,"ind","flood",NA,"final",4,6,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#142",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#142","hispidum",2,"ind","flood",NA,"final",4,60,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#142",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,0,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,0,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,0,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,35,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,55,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,25,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,28,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,36,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,3,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,6,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,40,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,3,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,13,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#140","hispidum",2,"ind","flood",NA,"final",14,12,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#140",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,12,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,25,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,16,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,25,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,60,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,0,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,0,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,14,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,10,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,28,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,8,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,25,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,20,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,50,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#139","hispidum",2,"ind","flood",NA,"final",14,14,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#139",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#137","baezanum",2,"ind","flood",NA,"final",2,50,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#137",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#137","baezanum",2,"ind","flood",NA,"final",2,12,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#137",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#136","baezanum",2,"ind","flood",NA,"final",3,35,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#136",2,0.2,4495,25,100,"medium"
"Ecuador","none","Plot 12","Planta#136","baezanum",2,"ind","flood",NA,"final",3,23,NA,NA,NA,"medium","Ecuador_Plot 12_Planta#136",2,0.2,4495,25,100,"medium"
